annotation_id,image_id,file_name,image_width,image_height,category_id,category_label,bbox_X,bbox_Y,bbox_width,bbox_height
22014,13045,25363.jpg,1280,720,3,Absorption,650,406,88,94
22015,13045,25363.jpg,1280,720,2,Anthrax,305,204,101,100
22016,13045,25363.jpg,1280,720,3,Absorption,535,99,197,101
22017,13045,25363.jpg,1280,720,1,Bad color,381,471,621,192
22018,13046,25367.jpg,1280,720,2,Anthrax,505,521,52,82
22019,13047,25369.jpg,1280,720,1,Bad color,344,247,242,159
22020,13048,25370.jpg,1344,1008,2,Anthrax,475,215,337,189
22021,13048,25370.jpg,1344,1008,2,Anthrax,564,519,69,45
22022,13048,25370.jpg,1344,1008,2,Anthrax,431,661,181,80
22023,13048,25370.jpg,1344,1008,2,Anthrax,547,129,194,60
22024,13048,25370.jpg,1344,1008,2,Anthrax,888,693,57,49
22025,13048,25370.jpg,1344,1008,2,Anthrax,718,765,48,49
22026,13049,25372.jpg,1152,1536,2,Anthrax,351,891,67,73
22027,13049,25372.jpg,1152,1536,2,Anthrax,433,976,37,46
22028,13049,25372.jpg,1152,1536,2,Anthrax,571,680,47,65
22029,13049,25372.jpg,1152,1536,2,Anthrax,604,843,46,65
22030,13049,25372.jpg,1152,1536,2,Anthrax,775,545,58,73
22031,13049,25372.jpg,1152,1536,2,Anthrax,289,466,114,84
22032,13049,25372.jpg,1152,1536,2,Anthrax,434,441,40,54
22033,13049,25372.jpg,1152,1536,2,Anthrax,430,613,51,56
22034,13049,25372.jpg,1152,1536,2,Anthrax,306,607,52,48
22035,13049,25372.jpg,1152,1536,2,Anthrax,344,689,52,69
22036,13050,25375.jpg,1280,720,1,Bad color,393,543,192,115
22037,13051,25377.jpg,1280,720,1,Bad color,715,210,194,205
22038,13052,25380.jpg,1280,720,2,Anthrax,469,331,45,26
22039,13052,25380.jpg,1280,720,2,Anthrax,426,306,39,20
22040,13052,25380.jpg,1280,720,2,Anthrax,409,363,54,74
22041,13053,25383.jpg,1280,720,1,Bad color,336,206,117,107
22042,13054,25385.jpg,1280,720,2,Anthrax,481,467,57,79
22043,13055,25386.jpg,1280,720,1,Bad color,389,275,162,128
22044,13056,25390.jpg,1280,720,2,Anthrax,580,239,71,45
22045,13056,25390.jpg,1280,720,2,Anthrax,670,392,34,49
22046,13057,25391.jpg,1152,1536,2,Anthrax,572,696,48,80
22047,13057,25391.jpg,1152,1536,2,Anthrax,351,484,122,186
22048,13057,25391.jpg,1152,1536,2,Anthrax,103,623,37,55
22049,13058,25392.jpg,1280,720,1,Bad color,171,250,387,405
22050,13059,25393.jpg,1152,1536,2,Anthrax,295,393,60,106
22051,13059,25393.jpg,1152,1536,2,Anthrax,239,502,704,730
22052,13059,25393.jpg,1152,1536,2,Anthrax,980,950,27,62
22053,13059,25393.jpg,1152,1536,2,Anthrax,957,440,96,171
22054,13060,25395.jpg,1536,1152,2,Anthrax,384,260,130,120
22055,13060,25395.jpg,1536,1152,5,Black spot,713,340,333,307
22056,13060,25395.jpg,1536,1152,5,Black spot,829,719,116,137
22057,13060,25395.jpg,1536,1152,5,Black spot,1049,649,73,96
22058,13060,25395.jpg,1536,1152,5,Black spot,512,423,154,97
22059,13061,25397.jpg,1280,720,1,Bad color,452,285,165,136
22060,13062,25401.jpg,1280,720,1,Bad color,425,299,161,120
22061,13063,25402.jpg,1344,1008,2,Anthrax,556,235,481,319
22062,13063,25402.jpg,1344,1008,2,Anthrax,415,329,57,75
22063,13063,25402.jpg,1344,1008,2,Anthrax,677,556,282,105
22064,13064,25404.jpg,1280,720,1,Bad color,378,320,202,145
22065,13064,25404.jpg,1280,720,1,Bad color,592,249,127,70
22066,13065,25405.jpg,1344,1008,2,Anthrax,1014,443,50,53
22067,13065,25405.jpg,1344,1008,5,Black spot,590,579,360,262
22068,13065,25405.jpg,1344,1008,2,Anthrax,510,579,37,54
22069,13065,25405.jpg,1344,1008,2,Anthrax,450,438,41,75
22070,13065,25405.jpg,1344,1008,2,Anthrax,610,196,42,36
22071,13066,25406.jpg,1344,1008,1,Bad color,1011,275,206,316
22072,13066,25406.jpg,1344,1008,3,Absorption,395,281,316,161
22073,13067,25408.jpg,1280,720,1,Bad color,355,51,481,669
22074,13068,25412.jpg,1280,720,1,Bad color,338,171,123,140
22075,13069,25415.jpg,1344,1008,2,Anthrax,201,436,141,133
22076,13070,25417.jpg,1280,720,1,Bad color,641,210,175,112
22077,13071,25419.jpg,1280,720,2,Anthrax,683,556,37,38
22078,13072,25422.jpg,1152,1536,2,Anthrax,257,709,35,48
22079,13072,25422.jpg,1152,1536,2,Anthrax,475,494,468,927
22080,13072,25422.jpg,1152,1536,2,Anthrax,366,813,99,192
22081,13072,25422.jpg,1152,1536,2,Anthrax,367,1135,110,104
22082,13072,25422.jpg,1152,1536,2,Anthrax,946,795,44,71
22083,13073,25425.jpg,1344,1008,2,Anthrax,807,794,47,54
22084,13073,25425.jpg,1344,1008,1,Bad color,358,193,456,226
22085,13074,25426.jpg,1280,720,4,Machine damage,395,426,118,117
22086,13075,25428.jpg,1280,720,2,Anthrax,192,171,43,55
22087,13075,25428.jpg,1280,720,1,Bad color,172,209,357,361
22088,13076,25430.jpg,1344,1008,2,Anthrax,761,657,196,126
22089,13076,25430.jpg,1344,1008,2,Anthrax,391,562,42,62
22090,13077,25431.jpg,1280,720,1,Bad color,99,382,336,218
22091,13078,25432.jpg,1280,720,2,Anthrax,366,212,56,46
22092,13078,25432.jpg,1280,720,1,Bad color,321,324,261,218
22093,13079,25433.jpg,1280,720,2,Anthrax,154,7,109,98
22094,13079,25433.jpg,1280,720,1,Bad color,304,8,387,711
22095,13080,25436.jpg,1280,720,1,Bad color,232,228,252,228
22096,13081,25438.jpg,1280,720,1,Bad color,768,331,129,205
22097,13082,25439.jpg,1280,720,2,Anthrax,403,295,47,86
22098,13082,25439.jpg,1280,720,1,Bad color,163,223,495,405
22099,13083,25441.jpg,1280,720,1,Bad color,548,49,298,535
22100,13084,25444.jpg,1280,720,1,Bad color,768,208,174,268
22101,13085,25445.jpg,1088,816,2,Anthrax,300,357,33,29
22102,13085,25445.jpg,1088,816,2,Anthrax,651,422,146,107
22103,13086,25447.jpg,1280,720,1,Bad color,177,241,228,256
22104,13087,25450.jpg,1280,720,2,Anthrax,547,189,389,383
22105,13088,25453.jpg,1280,720,3,Absorption,317,23,326,471
22106,13089,25455.jpg,1280,720,2,Anthrax,372,454,64,72
22107,13089,25455.jpg,1280,720,2,Anthrax,489,160,128,112
22108,13090,25457.jpg,1536,1152,2,Anthrax,1046,288,209,172
22109,13090,25457.jpg,1536,1152,2,Anthrax,793,170,188,89
22110,13091,25461.jpg,1280,720,4,Machine damage,35,156,780,499
22111,13092,25465.jpg,1280,720,2,Anthrax,429,99,44,25
22112,13093,25469.jpg,1280,720,1,Bad color,493,357,280,161
22113,13094,25470.jpg,1536,1152,2,Anthrax,546,191,683,241
22114,13094,25470.jpg,1536,1152,2,Anthrax,1254,236,67,46
22115,13094,25470.jpg,1536,1152,2,Anthrax,898,436,386,94
22116,13094,25470.jpg,1536,1152,2,Anthrax,572,529,790,390
22117,13094,25470.jpg,1536,1152,2,Anthrax,1005,927,111,85
22118,13095,25471.jpg,1280,720,2,Anthrax,662,251,34,44
22119,13096,25472.jpg,1152,1536,2,Anthrax,573,902,78,97
22120,13097,25475.jpg,1280,720,1,Bad color,168,275,232,350
22121,13098,25476.jpg,1280,720,2,Anthrax,1009,511,121,92
22122,13098,25476.jpg,1280,720,2,Anthrax,1039,232,78,126
22123,13098,25476.jpg,1280,720,2,Anthrax,285,257,144,197
22124,13098,25476.jpg,1280,720,2,Anthrax,803,280,67,111
22125,13099,25477.jpg,1280,720,2,Anthrax,550,209,60,49
22126,13100,25483.jpg,1280,720,3,Absorption,604,225,37,52
22127,13101,25488.jpg,1280,720,1,Bad color,680,108,69,137
22128,13102,25489.jpg,1280,720,1,Bad color,487,340,170,111
22129,13103,25493.jpg,1280,720,1,Bad color,445,338,214,186
22130,13104,25494.jpg,1344,1008,5,Black spot,163,319,40,49
22131,13104,25494.jpg,1344,1008,5,Black spot,161,374,105,93
22132,13104,25494.jpg,1344,1008,2,Anthrax,211,475,109,81
22133,13104,25494.jpg,1344,1008,2,Anthrax,401,561,41,33
22134,13104,25494.jpg,1344,1008,5,Black spot,125,468,76,99
22135,13104,25494.jpg,1344,1008,5,Black spot,607,81,160,79
22136,13105,25495.jpg,1280,720,1,Bad color,630,156,286,287
22137,13106,25497.jpg,1280,720,2,Anthrax,379,326,39,43
22138,13107,25498.jpg,1280,720,1,Bad color,505,287,193,104
22139,13108,25500.jpg,1280,720,1,Bad color,407,138,276,385
22140,13109,25502.jpg,1280,720,1,Bad color,477,232,166,174
22141,13110,25503.jpg,1344,1008,2,Anthrax,1078,634,32,46
22142,13110,25503.jpg,1344,1008,2,Anthrax,235,688,36,43
22143,13110,25503.jpg,1344,1008,2,Anthrax,519,626,56,53
22144,13110,25503.jpg,1344,1008,2,Anthrax,648,577,38,44
22145,13110,25503.jpg,1344,1008,2,Anthrax,673,637,51,49
22146,13110,25503.jpg,1344,1008,2,Anthrax,809,243,59,33
22147,13111,25508.jpg,1280,720,2,Anthrax,594,455,41,30
22148,13111,25508.jpg,1280,720,1,Bad color,513,476,87,69
22149,13112,25509.jpg,1280,720,1,Bad color,503,433,106,92
22150,13113,25510.jpg,1280,720,1,Bad color,433,187,468,255
22151,13114,25512.jpg,1280,720,1,Bad color,358,153,250,131
22152,13115,25517.jpg,1344,1008,2,Anthrax,359,414,43,32
22153,13115,25517.jpg,1344,1008,2,Anthrax,423,417,42,38
22154,13115,25517.jpg,1344,1008,3,Absorption,454,511,180,124
22155,13115,25517.jpg,1344,1008,2,Anthrax,534,606,30,48
22156,13115,25517.jpg,1344,1008,2,Anthrax,442,636,70,53
22157,13115,25517.jpg,1344,1008,2,Anthrax,919,400,117,119
22158,13115,25517.jpg,1344,1008,2,Anthrax,340,478,63,126
22159,13116,25518.jpg,1280,720,2,Anthrax,631,225,57,64
22160,13116,25518.jpg,1280,720,2,Anthrax,868,304,65,88
22161,13116,25518.jpg,1280,720,3,Absorption,430,237,322,293
22162,13116,25518.jpg,1280,720,3,Absorption,792,405,113,93
22163,13116,25518.jpg,1280,720,3,Absorption,798,466,205,165
22164,13116,25518.jpg,1280,720,1,Bad color,202,31,934,646
22165,13117,25519.jpg,1344,1008,2,Anthrax,740,477,30,36
22166,13117,25519.jpg,1344,1008,2,Anthrax,418,671,50,37
22167,13117,25519.jpg,1344,1008,2,Anthrax,472,329,30,35
22168,13117,25519.jpg,1344,1008,2,Anthrax,533,197,23,22
22169,13117,25519.jpg,1344,1008,2,Anthrax,697,201,25,27
22170,13117,25519.jpg,1344,1008,2,Anthrax,379,305,29,17
22171,13118,25520.jpg,1280,720,1,Bad color,592,356,169,180
22172,13119,25523.jpg,1280,720,1,Bad color,340,136,168,131
22173,13120,25526.jpg,1280,720,1,Bad color,673,331,129,127
22174,13121,25530.jpg,1280,720,1,Bad color,634,125,209,258
22175,13122,25531.jpg,1280,720,2,Anthrax,689,183,24,49
22176,13123,25533.jpg,1280,720,1,Bad color,530,167,312,229
22177,13124,25534.jpg,1280,720,1,Bad color,567,240,88,76
22178,13124,25534.jpg,1280,720,1,Bad color,470,323,171,101
22179,13125,25535.jpg,1280,720,1,Bad color,690,368,182,205
22180,13126,25539.jpg,1152,1536,2,Anthrax,718,1185,41,115
22181,13126,25539.jpg,1152,1536,2,Anthrax,668,950,44,112
22182,13126,25539.jpg,1152,1536,2,Anthrax,790,989,65,124
22183,13126,25539.jpg,1152,1536,2,Anthrax,698,1322,51,87
22184,13126,25539.jpg,1152,1536,2,Anthrax,424,609,133,240
22185,13127,25541.jpg,1280,720,2,Anthrax,592,429,42,32
22186,13128,25542.jpg,1280,720,5,Black spot,453,349,53,64
22187,13128,25542.jpg,1280,720,1,Bad color,510,228,200,151
22188,13129,25543.jpg,1280,720,1,Bad color,492,183,403,491
22189,13130,25545.jpg,1280,720,1,Bad color,643,390,204,224
22190,13131,25546.jpg,1152,1536,1,Bad color,251,492,670,926
22191,13132,25550.jpg,1280,720,2,Anthrax,667,260,122,73
22192,13133,25553.jpg,1280,720,1,Bad color,394,198,211,168
22193,13134,25554.jpg,1280,720,1,Bad color,618,384,275,270
22194,13135,25555.jpg,1344,1008,2,Anthrax,553,606,144,51
22195,13135,25555.jpg,1344,1008,2,Anthrax,791,701,56,47
22196,13136,25558.jpg,1280,720,2,Anthrax,505,546,27,29
22197,13137,25560.jpg,1152,1536,2,Anthrax,608,673,214,205
22198,13137,25560.jpg,1152,1536,2,Anthrax,909,768,55,121
22199,13137,25560.jpg,1152,1536,2,Anthrax,356,451,252,412
22200,13138,25562.jpg,1280,720,2,Anthrax,686,167,55,82
22201,13138,25562.jpg,1280,720,1,Bad color,385,158,238,136
22202,13139,25564.jpg,1152,1536,1,Bad color,255,396,738,1020
22203,13140,25565.jpg,1280,720,2,Anthrax,723,472,47,93
22204,13140,25565.jpg,1280,720,1,Bad color,335,74,636,584
22205,13141,25566.jpg,1280,720,1,Bad color,306,361,225,136
22206,13141,25566.jpg,1280,720,1,Bad color,510,555,166,146
22207,13142,25567.jpg,1536,1152,2,Anthrax,725,393,30,28
22208,13142,25567.jpg,1536,1152,2,Anthrax,582,843,22,25
22209,13142,25567.jpg,1536,1152,1,Bad color,832,535,421,300
22210,13143,25569.jpg,1344,1008,2,Anthrax,220,466,29,64
22211,13143,25569.jpg,1344,1008,2,Anthrax,436,698,59,56
22212,13143,25569.jpg,1344,1008,2,Anthrax,621,195,321,200
22213,13143,25569.jpg,1344,1008,2,Anthrax,943,266,152,322
22214,13144,25570.jpg,1280,720,1,Bad color,389,20,340,190
22215,13145,25571.jpg,1280,720,1,Bad color,608,163,144,80
22216,13145,25571.jpg,1280,720,1,Bad color,680,264,45,25
22217,13146,25572.jpg,1280,720,1,Bad color,180,299,198,107
22218,13147,25573.jpg,1280,720,1,Bad color,200,357,125,258
22219,13148,25575.jpg,1280,720,1,Bad color,253,399,487,275
22220,13149,25579.jpg,1152,1536,2,Anthrax,876,623,92,121
22221,13150,25580.jpg,1280,720,1,Bad color,432,233,186,75
22222,13151,25582.jpg,1280,720,2,Anthrax,623,139,43,54
22223,13152,25584.jpg,1280,720,1,Bad color,416,206,114,119
22224,13153,25586.jpg,1280,720,1,Bad color,458,374,176,137
22225,13154,25587.jpg,1280,720,2,Anthrax,195,267,64,28
22226,13154,25587.jpg,1280,720,2,Anthrax,215,315,93,59
22227,13155,25588.jpg,1152,1536,3,Absorption,472,477,406,565
22228,13155,25588.jpg,1152,1536,2,Anthrax,467,204,385,258
22229,13155,25588.jpg,1152,1536,2,Anthrax,868,515,187,302
22230,13155,25588.jpg,1152,1536,1,Bad color,317,243,758,1159
22231,13156,25589.jpg,1536,1152,2,Anthrax,1011,375,49,94
22232,13156,25589.jpg,1536,1152,2,Anthrax,642,614,42,58
22233,13157,25592.jpg,1280,720,2,Anthrax,628,461,37,27
22234,13158,25594.jpg,1280,720,2,Anthrax,544,141,36,33
22235,13158,25594.jpg,1280,720,2,Anthrax,528,308,81,50
22236,13159,25595.jpg,1344,1008,2,Anthrax,128,579,110,134
22237,13160,25596.jpg,1280,720,4,Machine damage,516,260,292,311
22238,13161,25598.jpg,1280,720,1,Bad color,433,313,105,148
22239,13162,25600.jpg,1280,720,1,Bad color,694,156,140,253
22240,13163,25601.jpg,1280,720,2,Anthrax,322,549,149,141
22241,13164,25604.jpg,1280,720,1,Bad color,118,162,668,394
22242,13165,25606.jpg,1280,720,2,Anthrax,656,192,36,26
22243,13165,25606.jpg,1280,720,2,Anthrax,668,130,20,29
22244,13166,25607.jpg,1152,1536,2,Anthrax,683,597,93,249
22245,13166,25607.jpg,1152,1536,2,Anthrax,656,179,28,78
22246,13167,25608.jpg,1280,720,1,Bad color,327,126,221,158
22247,13168,25611.jpg,1536,1152,2,Anthrax,698,551,109,105
22248,13168,25611.jpg,1536,1152,2,Anthrax,619,537,61,60
22249,13168,25611.jpg,1536,1152,2,Anthrax,1150,626,56,67
22250,13169,25612.jpg,1280,720,2,Anthrax,341,371,49,33
22251,13170,25616.jpg,1344,1008,2,Anthrax,243,333,335,220
22252,13170,25616.jpg,1344,1008,2,Anthrax,264,121,226,204
22253,13170,25616.jpg,1344,1008,2,Anthrax,512,81,141,128
22254,13170,25616.jpg,1344,1008,2,Anthrax,718,329,274,352
22255,13170,25616.jpg,1344,1008,2,Anthrax,566,536,107,173
22256,13170,25616.jpg,1344,1008,2,Anthrax,689,678,63,70
22257,13170,25616.jpg,1344,1008,2,Anthrax,753,710,74,96
22258,13170,25616.jpg,1344,1008,2,Anthrax,876,88,130,118
22259,13170,25616.jpg,1344,1008,2,Anthrax,895,266,48,38
22260,13170,25616.jpg,1344,1008,2,Anthrax,993,334,110,75
22261,13171,25619.jpg,1280,720,1,Bad color,536,189,81,96
22262,13172,25622.jpg,1280,720,1,Bad color,483,393,167,164
22263,13173,25623.jpg,1344,1008,2,Anthrax,233,211,174,155
22264,13173,25623.jpg,1344,1008,2,Anthrax,421,212,435,269
22265,13173,25623.jpg,1344,1008,2,Anthrax,632,549,261,191
22266,13174,25625.jpg,1280,720,3,Absorption,544,240,156,120
22267,13174,25625.jpg,1280,720,3,Absorption,739,121,124,126
22268,13175,25630.jpg,1280,720,1,Bad color,263,227,175,108
22269,13176,25634.jpg,1280,720,2,Anthrax,499,430,63,63
22270,13177,25635.jpg,1280,720,1,Bad color,585,352,69,80
22271,13178,25636.jpg,1280,720,2,Anthrax,486,444,52,43
22272,13179,25637.jpg,1280,720,1,Bad color,15,11,637,548
22273,13180,25639.jpg,1280,720,1,Bad color,164,272,166,204
22274,13181,25641.jpg,1280,720,1,Bad color,564,176,173,104
22275,13182,25642.jpg,1344,1008,2,Anthrax,515,473,268,178
22276,13182,25642.jpg,1344,1008,2,Anthrax,266,267,222,102
22277,13182,25642.jpg,1344,1008,2,Anthrax,927,230,76,57
22278,13183,25643.jpg,1280,720,2,Anthrax,477,238,45,35
22279,13184,25644.jpg,1280,720,1,Bad color,298,227,429,242
22280,13185,25645.jpg,1280,720,1,Bad color,269,349,333,254
22281,13186,25646.jpg,1344,1008,2,Anthrax,736,298,305,303
22282,13187,25649.jpg,1152,1536,2,Anthrax,271,658,210,368
22283,13187,25649.jpg,1152,1536,2,Anthrax,531,888,261,426
22284,13187,25649.jpg,1152,1536,2,Anthrax,750,527,193,450
22285,13187,25649.jpg,1152,1536,2,Anthrax,507,496,66,115
22286,13187,25649.jpg,1152,1536,1,Bad color,237,381,737,1081
22287,13188,25651.jpg,1280,720,1,Bad color,155,199,191,183
22288,13189,25653.jpg,1280,720,1,Bad color,751,374,163,241
22289,13190,25654.jpg,1280,720,1,Bad color,398,120,274,157
22290,13191,25657.jpg,1344,1008,2,Anthrax,951,538,105,102
22291,13192,25659.jpg,1344,1008,2,Anthrax,641,604,42,40
22292,13192,25659.jpg,1344,1008,2,Anthrax,927,669,22,26
22293,13192,25659.jpg,1344,1008,2,Anthrax,1051,487,33,43
22294,13193,25660.jpg,1280,720,1,Bad color,439,96,178,111
22295,13194,25662.jpg,1280,720,2,Anthrax,825,536,30,21
22296,13195,25663.jpg,1280,720,2,Anthrax,721,254,232,177
22297,13195,25663.jpg,1280,720,2,Anthrax,762,71,54,44
22298,13196,25665.jpg,1280,720,2,Anthrax,651,361,53,49
22299,13197,25669.jpg,1280,720,2,Anthrax,529,354,42,38
22300,13197,25669.jpg,1280,720,2,Anthrax,596,413,50,55
22301,13198,25672.jpg,1280,720,2,Anthrax,432,228,524,249
22302,13199,25676.jpg,1280,720,1,Bad color,35,67,782,653
22303,13200,25680.jpg,1280,720,2,Anthrax,362,122,144,114
22304,13200,25680.jpg,1280,720,1,Bad color,31,13,523,503
22305,13201,25681.jpg,1152,1536,2,Anthrax,473,594,92,120
22306,13202,25682.jpg,1280,720,1,Bad color,756,243,210,254
22307,13203,25683.jpg,1280,720,1,Bad color,220,254,306,243
22308,13204,25688.jpg,1280,720,2,Anthrax,728,300,65,61
22309,13204,25688.jpg,1280,720,2,Anthrax,707,219,45,42
22310,13205,25689.jpg,1536,1152,2,Anthrax,870,552,71,56
22311,13205,25689.jpg,1536,1152,2,Anthrax,580,521,47,40
22312,13205,25689.jpg,1536,1152,2,Anthrax,1229,646,35,46
22313,13205,25689.jpg,1536,1152,2,Anthrax,790,609,29,31
22314,13205,25689.jpg,1536,1152,4,Machine damage,973,828,64,64
22315,13205,25689.jpg,1536,1152,5,Black spot,650,698,26,25
22316,13205,25689.jpg,1536,1152,1,Bad color,144,235,425,726
22317,13205,25689.jpg,1536,1152,4,Machine damage,853,365,47,48
22318,13206,25691.jpg,1280,720,2,Anthrax,394,329,28,32
22319,13207,25693.jpg,1152,1536,2,Anthrax,287,1248,84,77
22320,13208,25694.jpg,1344,1008,5,Black spot,358,133,959,713
22321,13208,25694.jpg,1344,1008,5,Black spot,298,257,62,111
22322,13209,25695.jpg,1280,720,2,Anthrax,675,177,28,33
22323,13209,25695.jpg,1280,720,2,Anthrax,533,298,24,40
22324,13209,25695.jpg,1280,720,2,Anthrax,612,492,40,30
22325,13210,25697.jpg,1280,720,2,Anthrax,627,603,82,36
22326,13211,25702.jpg,1280,720,3,Absorption,478,222,89,56
22327,13212,25703.jpg,1536,1152,2,Anthrax,834,689,35,31
22328,13212,25703.jpg,1536,1152,2,Anthrax,630,622,144,86
22329,13212,25703.jpg,1536,1152,2,Anthrax,789,583,22,33
22330,13212,25703.jpg,1536,1152,2,Anthrax,941,544,60,51
22331,13212,25703.jpg,1536,1152,2,Anthrax,934,683,37,45
22332,13212,25703.jpg,1536,1152,2,Anthrax,657,344,31,46
22333,13212,25703.jpg,1536,1152,2,Anthrax,1041,486,26,29
22334,13213,25705.jpg,1536,1152,2,Anthrax,518,528,250,194
22335,13213,25705.jpg,1536,1152,2,Anthrax,798,480,139,90
22336,13214,25706.jpg,1344,1008,2,Anthrax,887,674,96,63
22337,13214,25706.jpg,1344,1008,2,Anthrax,947,415,154,257
22338,13214,25706.jpg,1344,1008,2,Anthrax,667,92,282,169
22339,13214,25706.jpg,1344,1008,2,Anthrax,431,164,324,246
22340,13214,25706.jpg,1344,1008,2,Anthrax,248,401,184,180
22341,13214,25706.jpg,1344,1008,2,Anthrax,589,501,188,137
22342,13214,25706.jpg,1344,1008,1,Bad color,143,86,1044,788
22343,13214,25706.jpg,1344,1008,2,Anthrax,246,253,180,137
22344,13215,25708.jpg,1280,720,1,Bad color,505,218,215,162
22345,13216,25709.jpg,1280,720,2,Anthrax,560,479,56,33
22346,13216,25709.jpg,1280,720,2,Anthrax,508,517,50,33
22347,13217,25712.jpg,1280,720,2,Anthrax,678,282,55,92
22348,13218,25713.jpg,1280,720,1,Bad color,251,184,663,523
22349,13219,25715.jpg,1344,1008,2,Anthrax,450,249,55,51
22350,13220,25716.jpg,1280,720,2,Anthrax,651,360,36,24
22351,13220,25716.jpg,1280,720,1,Bad color,599,318,129,92
22352,13221,25717.jpg,1280,720,2,Anthrax,559,241,33,30
22353,13222,25718.jpg,1280,720,2,Anthrax,619,257,76,65
22354,13223,25720.jpg,1280,720,2,Anthrax,765,398,152,153
22355,13223,25720.jpg,1280,720,2,Anthrax,906,290,51,77
22356,13223,25720.jpg,1280,720,2,Anthrax,937,427,61,63
22357,13223,25720.jpg,1280,720,2,Anthrax,582,394,137,160
22358,13223,25720.jpg,1280,720,2,Anthrax,421,504,47,57
22359,13223,25720.jpg,1280,720,2,Anthrax,504,129,321,215
22360,13224,25723.jpg,1280,720,2,Anthrax,391,446,206,183
22361,13224,25723.jpg,1280,720,1,Bad color,33,26,481,434
22362,13225,25724.jpg,1280,720,2,Anthrax,667,430,39,37
22363,13226,25725.jpg,1344,1008,2,Anthrax,971,351,60,60
22364,13226,25725.jpg,1344,1008,2,Anthrax,607,403,64,53
22365,13226,25725.jpg,1344,1008,2,Anthrax,1023,496,43,49
22366,13226,25725.jpg,1344,1008,2,Anthrax,1029,590,39,35
22367,13226,25725.jpg,1344,1008,2,Anthrax,1091,494,79,141
22368,13227,25730.jpg,1280,720,2,Anthrax,539,241,49,30
22369,13227,25730.jpg,1280,720,1,Bad color,452,172,74,184
22370,13227,25730.jpg,1280,720,1,Bad color,555,141,109,218
22371,13227,25730.jpg,1280,720,1,Bad color,699,104,88,171
22372,13228,25731.jpg,1280,720,1,Bad color,373,333,156,131
22373,13229,25732.jpg,1280,720,2,Anthrax,450,409,67,47
22374,13230,25734.jpg,1280,720,1,Bad color,186,283,188,189
22375,13231,25735.jpg,1280,720,1,Bad color,520,253,119,129
22376,13232,25736.jpg,1280,720,1,Bad color,556,387,268,149
22377,13233,25739.jpg,1152,1536,2,Anthrax,270,466,224,313
22378,13233,25739.jpg,1152,1536,2,Anthrax,638,559,53,116
22379,13233,25739.jpg,1152,1536,2,Anthrax,776,553,88,87
22380,13234,25740.jpg,1344,1008,2,Anthrax,958,640,97,83
22381,13234,25740.jpg,1344,1008,2,Anthrax,880,718,76,63
22382,13234,25740.jpg,1344,1008,2,Anthrax,1028,726,38,28
22383,13235,25741.jpg,1280,720,1,Bad color,245,206,240,119
22384,13236,25743.jpg,1280,720,2,Anthrax,286,395,72,76
22385,13237,25744.jpg,1280,720,1,Bad color,500,91,117,74
22386,13238,25745.jpg,1280,720,1,Bad color,595,222,135,174
22387,13239,25746.jpg,1280,720,1,Bad color,327,378,126,140
22388,13240,25747.jpg,1280,720,2,Anthrax,508,455,66,52
22389,13241,25748.jpg,1280,720,2,Anthrax,621,185,51,37
22390,13241,25748.jpg,1280,720,2,Anthrax,306,401,57,32
22391,13242,25751.jpg,1152,1536,2,Anthrax,288,629,358,539
22392,13243,25754.jpg,1280,720,2,Anthrax,684,616,43,29
22393,13243,25754.jpg,1280,720,1,Bad color,518,274,274,284
22394,13244,25755.jpg,1280,720,2,Anthrax,596,374,32,24
22395,13245,25756.jpg,1280,720,1,Bad color,579,162,240,151
22396,13246,25757.jpg,1280,720,2,Anthrax,572,132,59,54
22397,13246,25757.jpg,1280,720,2,Anthrax,722,227,49,50
22398,13246,25757.jpg,1280,720,2,Anthrax,861,217,42,54
22399,13246,25757.jpg,1280,720,2,Anthrax,922,271,37,41
22400,13246,25757.jpg,1280,720,2,Anthrax,763,293,171,205
22401,13246,25757.jpg,1280,720,3,Absorption,395,294,578,196
22402,13246,25757.jpg,1280,720,1,Bad color,265,82,209,169
22403,13247,25759.jpg,1280,720,1,Bad color,492,324,237,160
22404,13248,25763.jpg,1280,720,2,Anthrax,269,26,88,76
22405,13248,25763.jpg,1280,720,1,Bad color,6,13,571,643
22406,13249,25766.jpg,1280,720,2,Anthrax,568,126,222,123
22407,13249,25766.jpg,1280,720,2,Anthrax,836,191,74,72
22408,13249,25766.jpg,1280,720,2,Anthrax,480,374,399,186
22409,13250,25767.jpg,1152,1536,2,Anthrax,314,602,41,61
22410,13250,25767.jpg,1152,1536,2,Anthrax,423,830,41,70
22411,13250,25767.jpg,1152,1536,2,Anthrax,548,1160,59,49
22412,13251,25768.jpg,1280,720,1,Bad color,482,372,95,156
22413,13252,25769.jpg,1344,1008,5,Black spot,1102,354,47,125
22414,13252,25769.jpg,1344,1008,2,Anthrax,658,429,285,241
22415,13253,25770.jpg,1280,720,1,Bad color,610,222,150,119
22416,13254,25772.jpg,1280,720,1,Bad color,250,77,407,279
22417,13255,25773.jpg,1280,720,1,Bad color,672,502,154,121
22418,13256,25774.jpg,1152,1536,1,Bad color,421,492,308,395
22419,13256,25774.jpg,1152,1536,2,Anthrax,172,681,98,141
22420,13256,25774.jpg,1152,1536,2,Anthrax,557,808,129,92
22421,13257,25775.jpg,1280,720,1,Bad color,553,171,192,386
